id,name,D
603621,Tinariwen,15.96875
11028,Frank Loesser,15.9375
117990,Joe Bataan,15.90625
837215,Lucinda Williams,15.875
633079,Strawberry Alarm Clock,15.84375
800426,Greg Brown,15.84375
296487,Roger Daltrey,15.75
77732,Bobby Vee,15.71875
840000,Vangelis,15.65625
74857,The Hondells,15.625
360956,Jimmy Giuffre,15.5625
258430,Pennywise,15.53125
639789,Bunny Berigan,15.5
34617,Andrew Hill,15.4375
288830,RocÃ­o Jurado,15.4375
631535,The Business,15.375
517074,Brian McKnight,15.375
667020,Malcolm McLaren,15.34375
83859,Kevin Coyne,15.34375
306446,Junior Kimbrough,15.21875
78886,The Housemartins,15.1875
649950,George Martin,15.1875
101701,Conflict,15.125
314505,Vanessa Williams,15.0625
152228,Club Nouveau,15.03125
240665,Jeff Buckley,14.984375
166383,Djivan Gasparyan,14.96875
228714,Mario Lanza,14.9375
14724,Paul Brady,14.875
515251,Murphy's Law,14.875
753104,Andy Irvine,14.875
606283,Al Jarreau,14.84375
919598,A Guy Called Gerald,14.828125
335,PJ Harvey,14.78125
945196,Gerry Rafferty,14.78125
8828,Spice Girls,14.75
790604,Taj Mahal,14.71875
405903,Midnight Oil,14.71875
22257,Patty Smyth,14.71875
785101,Bananarama,14.703125
311074,Martin Denny,14.6875
307875,Nanci Griffith,14.640625
211424,Dick Hyman,14.5625
81403,Boney M.,14.53125
95613,Chico Buarque,14.53125
784766,Clan of Xymox,14.5
219655,Little River Band,14.46875
605375,Alan Jackson,14.453125
110541,Chick Corea,14.4375
745316,Stanley Clarke,14.4375
243008,Weezer,14.40625
610880,Brad Paisley,14.40625
30925,Shirley Horn,14.40625
475362,Arthur Russell,14.34375
818366,Leonard Rosenman,14.34375
228323,Death,14.3125
130173,Crowded House,14.28125
265440,Jorma Kaukonen,14.21875
822874,JosÃ© JosÃ©,14.1875
798326,Freddie Hubbard,14.1875
286483,Jim Hall,14.15625
355555,Nitzer Ebb,14.15625
1233067,Danny Thompson,14.125
479113,The Nerves,14.0625
164750,Garland Jeffreys,14
191699,Gal Costa,14
107466,Chris LeDoux,13.984375
124492,Beck,13.953125
333573,Randy Crawford,13.9375
194380,Emmanuel,13.9375
758920,The Ethiopians,13.90625
186185,CÃ©line Dion,13.90625
59699,Bobby CapÃ³,13.90625
834108,Sarah McLachlan,13.828125
81231,Bobby Hutcherson,13.8125
7305,Tony Levin,13.78125
135152,Jodeci,13.6875
159406,Franco,13.6875
566984,Man Parrish,13.640625
588112,Ace,13.59375
219334,I-Roy,13.578125
940831,Captain & Tennille,13.5625
103324,Kreator,13.53125
117490,Chris Smither,13.53125
10982,All,13.46875
73605,The Gaylads,13.4375
256575,Percy Heath,13.4375
1950198,Bidu SayÃ£o,13.40625
35076,Soul II Soul,13.390625
216846,Jane Birkin,13.359375
790820,Tool,13.34375
337271,Jessi Colter,13.34375
681340,Yellowman,13.328125
680522,Yaz,13.28125
295415,Richard Pryor,13.25
567570,Thompson Twins,13.25
575695,Dave Stewart,13.203125
108554,Cheo Feliciano,13.1875
830319,Hugh Masekela,13.171875
472925,The Offspring,13.171875
955544,Daniel Lanois,13.140625
919282,999,13.125
57188,Bob Andy,13.125
303626,Kansas,13.03125
591620,Antonio MachÃ­n,13
390532,Oingo Boingo,13
197364,David Byrne,12.96875
94658,Commissioned,12.890625
769523,The Jesters,12.875
794173,Frankie Miller,12.84375
109274,Chris Montez,12.84375
634377,David Axelrod,12.84375
502371,Missy Elliott,12.8125
179698,Pat Metheny,12.8125
562663,Harpers Bizarre,12.78125
137401,The Cyrkle,12.78125
8245,Spanky & Our Gang,12.78125
766385,The Go-Go's,12.78125
677842,Hellhammer,12.78125
884962,Regina Belle,12.75
845775,Ronnie James Dio,12.75
317108,Jeffrey Osborne,12.71875
60476,The Friends of Distinction,12.71875
802264,Cassius Clay,12.6875
155563,Take 6,12.6875
522768,Brooks & Dunn,12.671875
46794,Ani DiFranco,12.609375
695189,Yves Montand,12.5625
607028,Arthur Lyman,12.5625
758444,Blur,12.53125
28619,Steve Arrington,12.53125
195368,Dorothy Norwood,12.53125
511773,Les Brown,12.515625
757157,Simply Red,12.46875
19435,Shelly Manne,12.46875
755519,Soul Asylum,12.453125
128266,Country Joe & the Fish,12.453125
624504,The Box Tops,12.4375
113480,Jaco Pastorius,12.40625
918290,The Tubes,12.375
248452,Johnny Pacheco,12.3125
91879,Ismael Miranda,12.3125
588450,Annihilator,12.3125
179335,Flaco JimÃ©nez,12.296875
210512,Janie Fricke,12.265625
119629,Joe Lovano,12.21875
869409,Melba Moore,12.1875
337404,Jerry Rivera,12.15625
141681,Dokken,12.15625
639005,George Carlin,12.15625
14263,Paquito D'Rivera,12.0625
740576,Maria Callas,12.0625
451296,Red House Painters,12.0625
177454,M People,12.03125
779209,La Lupe,12.03125
138063,Barrington Levy,12
938638,Buffalo Tom,12
159433,Take That,12
35719,Steve Harley,11.9375
151787,Bathory,11.9375
21747,Chuck Mangione,11.9375
948171,Hanoi Rocks,11.9375
77306,Keith Hudson,11.90625
222927,Uncle Tupelo,11.890625
178906,Jawbox,11.875
290590,Samantha Fox,11.84375
207127,Ricky Van Shelton,11.796875
133528,Jo Jo Gunne,11.78125
532487,David Cassidy,11.78125
761478,Laurindo Almeida,11.734375
576718,Seal,11.71875
859868,Quiet Riot,11.625
75394,Bad Manners,11.625
791483,Dwight Yoakam,11.59375
747984,Paul Chambers,11.59375
128290,The Dirty Dozen Brass Band,11.59375
762652,Big Youth,11.578125
25462,Tricky,11.5625
765435,Bobby Timmons,11.453125
320442,Racer X,11.4375
829267,Loreena McKennitt,11.421875
81683,Black Uhuru,11.421875
183139,David Sylvian,11.421875
950956,Gorilla Biscuits,11.40625
496487,Adam Ant,11.359375
15318,Travis Tritt,11.359375
359326,Primus,11.328125
12644,Stanley Turrentine,11.28125
31324,Sodom,11.25
163386,Exhorder,11.25
202554,Johnny Mandel,11.234375
120953,Cowboy Junkies,11.21875
793845,Falco,11.1875
146544,Eddie Van Halen,11.171875
809446,Visage,11.171875
202344,Vicki Sue Robinson,11.15625
46784,Syl Johnson,11.15625
610346,Aimee Mann,11.140625
625739,Stevie Ray Vaughan,11.078125
68738,The Chills,11.03125
502351,The Silhouettes,11
902138,20/20,11
674163,Danny & the Juniors,11
199229,Johnny Bond,10.96875
200074,Lenny Kravitz,10.96875
333447,Phyllis Hyman,10.96875
792530,Tori Amos,10.921875
335747,Rancid,10.890625
337119,Phil Collins,10.890625
389213,R.L. Burnside,10.875
783025,Jimmy Yancey,10.84375
160638,Enchantment,10.84375
139804,Joe Henderson,10.828125
268871,Hot Tuna,10.8125
327735,REO Speedwagon,10.78125
34988,Swans,10.78125
104455,The La's,10.71875
209517,Wilbert Harrison,10.71875
943268,Camel,10.71875
235169,Rob Zombie,10.703125
16944,Alpha Blondy,10.703125
12877,Stealers Wheel,10.6875
149946,Donald Byrd,10.65625
518313,Todd Terry,10.625
781423,Bill Evans Trio,10.625
666763,Hank Crawford,10.59375
27136,Paulina Rubio,10.59375
24944,Amy Grant,10.578125
251361,Dexys Midnight Runners,10.5625
208997,Rita Coolidge,10.546875
749671,Ana Gabriel,10.5
303506,Usher,10.46875
85806,Billy Thorpe,10.46875
545726,Guided by Voices,10.46875
222436,David Lee Roth,10.46875
10538,Spandau Ballet,10.453125
799466,France Gall,10.4375
623518,Brigitte Bardot,10.375
164053,Faith Evans,10.28125
288154,Rose Tattoo,10.28125
41420,Pebbles,10.25
14073,Tab Hunter,10.21875
280956,Rollins Band,10.21875
324819,Jeri Southern,10.21875
203670,VerÃ³nica Castro,10.1875
637150,David Frizzell,10.1875
138407,The Dramatics,10.15625
301619,Portishead,10.140625
270667,Live,10.125
98819,Labi Siffre,10.0625
759031,Aztec Camera,10.0625
172167,Elliott Smith,10.0625
313899,Lucia Mendez,10.0625
29609,Paul Weston,10.0625
760977,The Five Stairsteps,10.03125
932665,Alanis Morissette,10
382734,Matt Monro,9.96875
62270,Bobby Rydell,9.96875
620578,Tommy Sands,9.96875
96964,Boz Scaggs,9.96875
145543,Eddie Safranski,9.9375
579458,Luciano Pavarotti,9.9375
116178,Culture Club,9.921875
621944,The Boo Radleys,9.921875
345355,Melissa Etheridge,9.875
349180,Jimmy Barnes,9.84375
186390,Donny Osmond,9.84375
566918,The The,9.8125
853492,Marshall Crenshaw,9.78125
479548,The Upsetters,9.78125
97529,Booker Little,9.765625
201678,Vince Guaraldi,9.75
129817,Shabba Ranks,9.75
951384,Hank Mobley,9.71875
450700,Noel Redding,9.71875
245489,Deuter,9.6875
925450,Three Dog Night,9.65625
78532,Inner Circle,9.65625
34249,Steve Earle,9.625
508443,Air Supply,9.625
96744,Chris Rea,9.625
189678,Galaxie 500,9.59375
652255,Gilberto Gil,9.59375
282766,Loudon Wainwright III,9.5625
255733,Johnny Hallyday,9.53125
933883,Al Stewart,9.5
818254,Lenny Williams,9.46875
359179,Karla Bonoff,9.453125
166767,Charlie Barnet,9.40625
630603,The Browns,9.34375
80780,Sheryl Crow,9.3125
288904,Richard & Linda Thompson,9.3125
70534,Bill Cosby,9.28125
650525,George Morgan,9.28125
41431,Angelo Badalamenti,9.25
592954,Tim McGraw,9.203125
50520,Bettye Swann,9.1875
409337,Orquesta AragÃ³n,9.15625
393345,Oasis,9.125
749476,Trisha Yearwood,9.125
198302,The Dream Syndicate,9.0625
240252,Juan Gabriel,9
674150,Helen Reddy,9
608945,Brandy,9
573410,Maria BethÃ¢nia,8.96875
387720,Michael Bolton,8.96875
686560,Wynonna,8.96875
668922,Heaven 17,8.90625
617370,Tom Moulton,8.875
491802,The Records,8.828125
959775,Victor Young,8.8125
600228,Al Di Meola,8.8125
359613,Rick Springfield,8.75
927650,Tiffany,8.71875
913210,Hurt,8.703125
2273,Allan Sherman,8.6875
93566,Inspiral Carpets,8.671875
743968,Patrice Rushen,8.65625
175775,Eek-A-Mouse,8.640625
1433,Pam Tillis,8.625
367459,Naked Raygun,8.625
498987,SWV,8.625
225930,Liz Phair,8.609375
459616,Michael McDonald,8.59375
368112,Martina McBride,8.59375
308762,Penguin Cafe Orchestra,8.59375
921384,Mitch Miller & the Sing-Along Gang,8.578125
325443,Petra,8.578125
925837,Accept,8.53125
87179,The Knack,8.484375
314155,Peter Allen,8.46875
520033,The Boomtown Rats,8.46875
765595,Backstreet Boys,8.375
81079,Keith Washington,8.375
99104,Vashti Bunyan,8.3125
988471,Enya,8.3125
2368302,Blitz,8.296875
185669,Mac Davis,8.28125
869487,Ray Conniff,8.25
352171,Richie Spice,8.25
553810,Girlschool,8.25
70800,Billy Idol,8.234375
266534,Josef K,8.1875
299429,Possessed,8.1875
106882,Lamont Dozier,8.1875
199369,Cat Anderson,8.15625
399437,Odyssey,8.15625
926307,This Mortal Coil,8.15625
796710,Freda Payne,8.15625
339905,Jesse Winchester,8.15625
151290,BÃ©la Fleck,8.15625
479350,The Toasters,8.15625
858375,Mary Chapin Carpenter,8.140625
803752,Glenn Gould,8.125
814220,Debby Boone,8.125
824219,Jonathan Winters,8.09375
825251,Marilyn Manson,8.078125
99246,Concrete Blonde,8.046875
111794,Chico O'Farrill,8.03125
926115,Acker Bilk,8
945269,George Winston,8
296815,Linda Perhacs,7.96875
354722,Rick Astley,7.96875
354733,Los Lobos,7.953125
753237,Suzy Bogguss,7.953125
113823,Chrissie Hynde,7.9375
809396,David Grisman,7.90625
781370,Chumbawamba,7.875
352999,K.T. Oslin,7.859375
112185,James,7.84375
333766,New Model Army,7.8125
11620,Alvin Lee,7.8125
49374,Simple Minds,7.78125
316340,Luiz Gonzaga,7.78125
924508,The Waterboys,7.75
102781,Carl Perkins,7.734375
955009,Daniel Santos,7.625
6563,Stan Levey,7.625
273105,Dr. Lonnie Smith,7.625
358532,Preservation Hall Jazz Band,7.625
227487,John Gorka,7.625
776659,Israel Vibration,7.5625
610339,Toad the Wet Sprocket,7.53125
255770,Wilbur Ware,7.53125
68898,The Balfa Brothers,7.5
305468,Lita Ford,7.5
391519,New Grass Revival,7.5
811897,John Michael Montgomery,7.484375
196690,Lee Greenwood,7.46875
128495,Counting Crows,7.46875
171150,Lydia Lunch,7.4375
601421,Adamski,7.4375
958839,Yazoo,7.40625
776371,Color Me Badd,7.375
162487,Dixie Chicks,7.375
804559,Joe Sample,7.34375
21292,Shenandoah,7.1875
855836,The Promise Ring,7.15625
859509,Quicksand,7.15625
831236,Mark Knopfler,7.15625
738674,Donna Fargo,7.15625
312354,Screeching Weasel,7.125
210991,Destiny's Child,7.09375
738182,Gary Burton,7.09375
130764,Face to Face,7.09375
919812,The Time,7.0625
523661,Stonewall Jackson,7.0625
855773,Prince Jazzbo,7.046875
158849,Squarepusher,7.015625
3170,Pablo Cruise,6.96875
134600,D'Angelo,6.96875
22348,Patty Griffin,6.96875
97325,Biohazard,6.96875
835585,Loverboy,6.953125
184043,Foo Fighters,6.953125
800332,Eric Donaldson,6.9375
122252,Lady Saw,6.9375
305501,Roger,6.90625
145443,Fito Olivares,6.90625
211197,Dick Gregory,6.90625
787696,Dicks,6.875
341137,Roy Buchanan,6.875
891264,The Outlaws,6.859375
170770,Erykah Badu,6.84375
504815,Art Garfunkel,6.84375
750456,Paul Revere & the Raiders,6.84375
477001,Texas Tornados,6.78125
412710,Milli Vanilli,6.78125
123915,Christine McVie,6.75
813731,Debbie Gibson,6.75
94126,Bow Wow Wow,6.75
79392,Keith Green,6.6875
675495,Mannheim Steamroller,6.6875
546214,Gwen Stefani,6.6875
43444,Steve Martin,6.671875
838875,Scritti Politti,6.671875
759998,Autechre,6.640625
170228,Tygers of Pan Tang,6.625
466759,Michael W. Smith,6.625
251925,Wayne Smith,6.609375
823482,Hopeton Lewis,6.5625
385611,Redd Kross,6.5625
393789,Restless Heart,6.53125
757342,blink-182,6.53125
118189,Clay Walker,6.53125
259270,Arrow,6.515625
920939,The Undisputed Truth,6.5
606043,Mr. Fingers,6.5
277977,Sabu Martinez,6.46875
278559,Jerry Lewis,6.46875
296024,RubÃ©n Blades,6.421875
67631,The Chemical Brothers,6.40625
817754,Ween,6.34375
302106,Lisa Stansfield,6.3125
789064,Extreme,6.28125
503283,Miracle Legion,6.28125
236287,Maddy Prior,6.25
793898,Cockney Rejects,6.25
33666,Supertramp,6.21875
954964,Manic Street Preachers,6.21875
37794,Silvio RodrÃ­guez,6.21875
628467,Britney Spears,6.1875
829122,Huey Lewis & the News,6.1875
166658,Hum,6.125
106298,Cheech & Chong,6.125
286662,Sam Bush,6.125
944206,"Grover Washington, Jr.",6.125
158717,DÃ³ris Monteiro,6.125
240923,Sam Phillips,6.09375
667669,Daft Punk,6.09375
84258,Kirsty MacColl,6.09375
275757,Pharrell Williams,6.0625
362922,Los RelÃ¡mpagos del Norte,6.03125
127696,Lalah Hathaway,5.96875
619423,Ashford & Simpson,5.96875
161808,Shania Twain,5.9375
620386,Tommy James,5.921875
120067,Cornelio Reyna,5.90625
37865,Andy MontaÃ±ez,5.875
762990,The Chantays,5.875
869417,Nightmares on Wax,5.875
791318,Tony Williams,5.84375
47789,BoDeans,5.84375
848572,Phil Woods,5.84375
399659,The Mavericks,5.828125
106514,Boots Randolph,5.828125
368578,Puffy AmiYumi,5.8125
742673,Ali Akbar Khan,5.8125
165830,Cocoa Tea,5.796875
402249,Raphael Saadiq,5.78125
575522,The Verve,5.78125
775877,Coldplay,5.78125
352524,Jimmy Dawkins,5.78125
847880,Phil Keaggy,5.78125
112789,Korn,5.734375
197424,Vicente FernÃ¡ndez,5.71875
482677,The Lemonheads,5.71875
319021,Jellyfish,5.71875
492670,Monty Python,5.65625
29808,Tesla,5.640625
684920,Dave Grusin,5.625
803162,Grady Tate,5.609375
820115,White Zombie,5.5625
731975,Giuseppe di Stefano,5.5625
85410,Billy Joe Royal,5.5625
894831,Oscar D'LeÃ³n,5.5
780258,Christina Aguilera,5.5
127766,Jackie Paris,5.5
169317,Carnivore,5.46875
312890,Justin Timberlake,5.46875
477116,Moby,5.46875
414745,Nils Lofgren,5.46875
392299,Michael Franks,5.4375
297955,The Rubinoos,5.40625
897783,The Silvertones,5.40625
245133,Robert Klein,5.40625
680003,Woody Shaw,5.375
109637,Culture,5.359375
492037,The Proclaimers,5.34375
791480,Exile,5.34375
664883,Gloria Lynne,5.34375
58361,Betty Everett,5.34375
855356,Kate Wolf,5.3125
167320,Fear Factory,5.296875
751623,Paul Stanley,5.296875
65882,Bob James,5.28125
939187,Buju Banton,5.28125
253232,Junior Vasquez,5.28125
953875,Danielle Dax,5.25
923384,Molly Hatchet,5.1875
338179,The Rance Allen Group,5.1875
497760,Mink DeVille,5.15625
139089,Barenaked Ladies,5.15625
828507,Howard Roberts,5.15625
222974,MDC,5.15625
752673,Steve Forbert,5.15625
689367,Yngwie Malmsteen,5.125
10412,Spin Doctors,5.125
408696,Mercury Rev,5.125
799771,Green River,5.109375
601079,Eros Ramazzotti,5.09375
783909,Antonio Aguilar,5.09375
262794,Hootie & the Blowfish,5.0625
35464,Maria Muldaur,5.0625
461737,Old & In the Way,5.0625
758453,Blues Traveler,5.0625
202033,Tony Trischka,5.0625
620126,The Bothy Band,5.0625
961234,Dave Matthews Band,5.046875
20862,Paul Collins,5.03125
486047,Sublime,5.03125
186096,Voivod,5.015625
105129,Collective Soul,4.984375
633078,Bruce Hornsby,4.96875
279097,Lola BeltrÃ¡n,4.96875
626463,Stone Temple Pilots,4.953125
6320,Toto,4.9375
897214,The Rutles,4.9375
342833,Mel Brooks,4.9375
3627,Pato Banton,4.890625
852405,Rotary Connection,4.875
35587,Sick of It All,4.875
887638,Michael Hedges,4.875
6613,Ali Farka TourÃ©,4.875
216348,Javier SolÃ­s,4.875
119111,J.J. Johnson,4.859375
815537,Del Amitri,4.84375
604924,Arthur Conley,4.8125
938878,Brownsville Station,4.796875
102399,Larry Carlton,4.78125
140521,The Crew Cuts,4.78125
351227,Richard Marx,4.78125
764636,The Clark Sisters,4.765625
333643,Maurice Jarre,4.75
39258,Paul Westerberg,4.75
108679,Crash Test Dummies,4.75
47421,The Blues Brothers,4.75
33580,Super Cat,4.71875
12128,All-4-One,4.71875
490620,The Real Kids,4.71875
826660,Josey Wales,4.703125
838414,June Tabor,4.703125
614823,Brenda Russell,4.6875
192260,John Klemmer,4.6875
815090,W.A.S.P.,4.6875
456896,Michael Crawford,4.6875
393031,Ohio Express,4.6875
99888,The Knickerbockers,4.65625
890799,The McCoys,4.65625
257141,Widespread Panic,4.640625
332641,Nic Jones,4.625
761179,BeyoncÃ©,4.625
20984,Shelley Fabares,4.625
247545,Robin Guthrie,4.59375
387530,Matthew Sweet,4.59375
949820,DJ Shadow,4.59375
286561,Robert Earl Keen,4.5625
680476,Hole,4.5625
401287,Mazzy Star,4.546875
323194,Jerry Cantrell,4.546875
797147,Edie Brickell & New Bohemians,4.53125
341672,No Doubt,4.53125
149840,Catherine Wheel,4.5
370703,Keb' Mo',4.46875
852688,Jimmy Eat World,4.4375
396154,Maxine Brown,4.4375
856451,Naked Eyes,4.4375
749272,Slim & Slam,4.4375
498961,'Til Tuesday,4.421875
765900,Keith Emerson,4.40625
574057,Sugar Minott,4.40625
182884,Jason Donovan,4.40625
781766,Cro-Mags,4.40625
490738,Monica,4.40625
165345,ChantÃ© Moore,4.375
169526,Frankie Paul,4.375
315142,Scandal,4.375
36106,Steve Miller Band,4.359375
576839,The Winans,4.359375
3056,P.P. Arnold,4.34375
355412,Placebo,4.34375
750925,Shirley Ellis,4.34375
174122,Lyle Lovett,4.3125
214593,David Gray,4.3125
851639,PlÃ¡cido Domingo,4.3125
776011,Kyuss,4.296875
793425,Feeder,4.28125
564726,The Sundays,4.28125
239655,Sandi Patty,4.28125
949259,"Harry Connick, Jr.",4.28125
297849,Kaleidoscope,4.25
311680,Luis Miguel,4.25
92303,King Missile,4.25
203711,Tuck & Patti,4.21875
796736,Elvin Bishop,4.21875
783250,Gloria Jones,4.21875
162269,Faith Hill,4.21875
135543,The Electric Prunes,4.1875
655547,GWAR,4.15625
788508,Beenie Man,4.15625
955647,Mason Williams,4.15625
681956,Xscape,4.15625
462110,The Reverend Horton Heat,4.125
244537,Wendy & Lisa,4.125
485135,311,4.125
687561,Dave Matthews,4.125
805345,Down by Law,4.0625
486645,The Plimsouls,4.0625
782191,Larry Heard,4.0625
797431,Elastica,4.03125
90018,The Last Poets,4.03125
891907,Orchestra Baobab,4.015625
144349,Ed Bruce,4
775406,Chris Cornell,3.984375
78191,Body Count,3.96875
925066,Montell Jordan,3.9375
148305,Fred Hammond,3.9375
26520,Stereolab,3.9375
293490,Sarah Brightman,3.9375
1878899,P!nk,3.90625
249303,Wet Willie,3.90625
189641,Jean-Jacques Perrey,3.90625
940583,The Call,3.890625
169795,Fiona Apple,3.875
803757,Gene Watson,3.875
68551,Kenny Chesney,3.84375
69060,Babes in Toyland,3.84375
252026,Junior Mance,3.84375
961152,Yo-Yo,3.8125
746731,Spiritualized,3.8125
133719,Fatboy Slim,3.78125
136075,The Crusaders,3.78125
367417,Martha Wash,3.78125
1811373,Space,3.78125
206465,Type O Negative,3.78125
31274,Alan Parsons,3.78125
621423,Alejandro Escovedo,3.78125
174132,Tuxedomoon,3.75
385766,Rachelle Ferrell,3.75
623254,Asia,3.71875
741177,Entombed,3.71875
852810,Pop Will Eat Itself,3.6875
401166,Raven,3.6875
51740,JosÃ© Carreras,3.6875
31441,Paul Winter,3.6875
347148,Night Ranger,3.65625
324646,Ned's Atomic Dustbin,3.65625
193963,Warrant,3.65625
543595,Candlebox,3.640625
197460,Cassandra Wilson,3.625
187413,Gary Wilson,3.625
287350,Mark Lanegan,3.625
408531,Ray Nance,3.609375
798113,Elvis Costello & the Attractions,3.59375
147638,Edgar Froese,3.59375
121318,Chris Squire,3.59375
253457,Dick Haymes,3.59375
591902,Admiral Bailey,3.578125
210757,Johnny Guarnieri,3.5625
88180,Kid Rock,3.5625
123345,Claus Ogerman,3.5625
32401,Triumph,3.5625
315339,QueensrÃ¿che,3.546875
597965,Archers of Loaf,3.53125
79044,The Lightning Seeds,3.53125
374126,Natalie Imbruglia,3.53125
480086,Modest Mouse,3.53125
160428,Clint Eastwood,3.53125
227697,Robbie Williams,3.53125
786245,Barry Adamson,3.515625
287917,Lindsey Buckingham,3.5
226380,Lee Morgan,3.5
241724,The Rockets,3.46875
13508,Travis,3.46875
636382,Bud Shank,3.46875
400279,Randy Rhoads,3.453125
232480,John Williams,3.4375
298764,Roxette,3.4375
90124,Black Box,3.40625
257160,Jon Brion,3.40625
132710,Crime & the City Solution,3.375
142249,Basement Jaxx,3.375
830425,Robert Cray,3.375
222959,MC 900 Ft. Jesus,3.375
949211,Girls at Our Best!,3.375
255371,Leslie West,3.359375
171693,Victor Jara,3.3125
795841,Don Blackman,3.3125
188432,David Sanborn,3.3125
293897,Rod Temperton,3.3125
201297,Foghat,3.28125
25394,Trio,3.28125
178371,Egg Hunt,3.25
153519,Earl Scruggs,3.25
156886,Spyro Gyra,3.25
162197,Ben Folds,3.25
371530,Nara LeÃ£o,3.1875
3099573,Gawvi,3.1875
480472,Anita Bryant,3.1875
223627,John Frusciante,3.171875
5501,System of a Down,3.15625
269172,Lester Flatt,3.15625
48587,Blancmange,3.140625
32433,Texas,3.140625
928351,Morbid Angel,3.125
176358,Jamiroquai,3.125
209773,Joe Pass,3.125
161173,Bebo ValdÃ©s,3.125
275130,Robbie Robertson,3.09375
163570,Ben Lee,3.09375
563834,Dag Nasty,3.078125
250976,Low,3.0625
481354,Orbital,3.0625
749222,Paul Oakenfold,3.0625
6143,Alice Coltrane,3.03125
175196,Carlos Santana,3.03125
68934,Kenny G,3
929776,Arvo PÃ¤rt,3
832507,Rocket from the Crypt,3
13377,Stan Rogers,3
772721,Incognito,3
675710,Marc Cohn,3
648407,Candlemass,3
489606,Millie Small,3
885375,Refused,2.96875
118664,Basia,2.96875
333464,Phish,2.9375
799348,The Future Sound of London,2.9375
803009,Cat Power,2.9375
809357,Jan Hammer,2.9375
164189,Cast,2.90625
74853,The KLF,2.90625
773392,China Crisis,2.90625
32807,Son Seals,2.875
11910,Stanley Jordan,2.875
570061,The Tragically Hip,2.875
383889,Matchbox Twenty,2.875
812480,John Stewart,2.875
524522,Joan Osborne,2.84375
101164,LFO,2.84375
169099,Lush,2.84375
178135,The Edwin Hawkins Singers,2.84375
89018,The Jayhawks,2.84375
780625,Cracker,2.84375
589630,AFI,2.84375
44994,Sonny Landreth,2.8125
385180,Masters of Reality,2.8125
615026,Asha Bhosle,2.8125
891032,The Mighty Mighty Bosstones,2.796875
480830,The Mountain Goats,2.78125
25857,Shep Pettibone,2.78125
567374,Dallas Holm,2.75
50034,Gary Moore,2.75
636394,Strung Out,2.734375
69534,Bon Jovi,2.71875
829125,Loleatta Holloway,2.71875
176332,Right Said Fred,2.71875
313128,Mary Black,2.71875
31606,Smog,2.71875
152973,BeBe & CeCe Winans,2.703125
146551,Cybotron,2.6875
196370,Freestyle,2.6875
796439,Carlos Vives,2.65625
863774,Ralph McTell,2.65625
83194,Boyzone,2.65625
322642,Jello Biafra,2.65625
193802,Warne Marsh,2.65625
948333,Haircut 100,2.65625
754587,Steve Hackett,2.625
67561,Bob Newhart,2.625
25047,The Angels,2.625
30431,Slowdive,2.625
135054,Joan Jett & the Blackhearts,2.59375
802464,Freedy Johnston,2.59375
21334,Stephanie Mills,2.59375
947563,Gin Blossoms,2.59375
921542,A.R. Kane,2.5625
335302,Mayhem,2.5625
766078,The Get Up Kids,2.5625
803026,Government Issue,2.5625
152023,Everclear,2.5625
89305,The Jesus Lizard,2.5625
639056,Bush,2.546875
822910,Hoobastank,2.53125
463527,Return to Forever,2.53125
568137,The Strokes,2.53125
378041,Marty Stuart,2.53125
808212,Charlie Sexton,2.53125
782768,Creed,2.53125
167296,Caravan,2.5
470588,Mick Taylor,2.5
59503,Bernie Worrell,2.5
28432,Sneaker Pimps,2.5
817011,Was (Not Was),2.5
792733,Ben Harper,2.46875
81017,Kitaro,2.46875
574033,Modern English,2.46875
251595,Whitesnake,2.46875
580058,Aaron Tippin,2.46875
290775,Sam Rivers,2.4375
775323,Chris Isaak,2.40625
588679,Theodore Bikel,2.40625
253408,White Lion,2.390625
758999,Boards of Canada,2.375
958768,World Party,2.375
961427,Hans Zimmer,2.375
761064,Blue Mitchell,2.359375
296802,Lisa Loeb,2.34375
922911,Mojave 3,2.34375
28316,Slim Smith,2.34375
36537,Steve Howe,2.3125
402351,Meshell Ndegeocello,2.3125
669511,Marco Antonio SolÃ­s,2.3125
47134,Susannah McCorkle,2.3125
607053,At the Gates,2.3125
186125,Mac McAnally,2.3125
331473,Ronnie Laws,2.28125
299277,Santo & Johnny,2.28125
203804,Victor Borge,2.28125
567862,A Flock of Seagulls,2.28125
836313,Junior Reid,2.28125
673621,ManÃ¡,2.28125
62729,Bobby Sherman,2.28125
230667,Zucchero,2.25
919239,4 Non Blondes,2.25
239827,John Mayer,2.25
44068,Steven Curtis Chapman,2.25
574102,Dashboard Confessional,2.25
28692,Terry Gibbs,2.25
258882,Jon Secada,2.25
30928,Tevin Campbell,2.25
757335,John Adams,2.21875
987481,Enrique GuzmÃ¡n,2.21875
597736,Morcheeba,2.21875
763601,The Gories,2.21875
75801,The Highwaymen,2.21875
179126,David Gates,2.21875
377581,Mary Margaret O'Hara,2.21875
642796,Camille Yarbrough,2.21875
745071,Alison Krauss,2.21875
683658,Yabby You,2.21875
946560,dc Talk,2.21875
372322,Natalie Merchant,2.203125
132940,Lata Mangeshkar,2.1875
790509,Alphaville,2.1875
36987,Sonny Sharrock,2.1875
628684,The Brand New Heavies,2.1875
77560,Bobby Short,2.1875
636433,The Cardigans,2.1875
607202,Air,2.1875
674600,Manfred Mann's Earth Band,2.1875
217963,John D. Loudermilk,2.1875
