influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
622805,Stevie Wonder,R&B;,1960,328824,Rahsaan Patterson,R&B;,1990
802302,Chaka Khan,R&B;,1960,328824,Rahsaan Patterson,R&B;,1990
55304,The Flamingos,R&B;,1950,329468,Jerry Butler,R&B;,1950
82584,Billy Eckstine,Vocal,1930,329468,Jerry Butler,R&B;,1950
147200,The Dells,R&B;,1950,329468,Jerry Butler,R&B;,1950
213590,Joe Williams,Vocal,1930,329468,Jerry Butler,R&B;,1950
636044,The Cadillacs,R&B;,1950,329468,Jerry Butler,R&B;,1950
894335,The Platters,R&B;,1950,329468,Jerry Butler,R&B;,1950
83013,The Jackson 5,R&B;,1960,330453,Ralph Tresvant,R&B;,1980
243474,Lionel Richie,R&B;,1970,330453,Ralph Tresvant,R&B;,1980
324854,Jermaine Jackson,R&B;,1960,330453,Ralph Tresvant,R&B;,1980
361393,Prince,R&B;,1970,330453,Ralph Tresvant,R&B;,1980
793664,El DeBarge,R&B;,1970,330453,Ralph Tresvant,R&B;,1980
61479,The Five Satins,R&B;,1950,330575,Neil Sedaka,Pop/Rock,1950
75171,The Clovers,R&B;,1940,330575,Neil Sedaka,Pop/Rock,1950
75825,The Coasters,R&B;,1950,330575,Neil Sedaka,Pop/Rock,1950
118544,The Drifters,R&B;,1950,330575,Neil Sedaka,Pop/Rock,1950
308871,Little Anthony & the Imperials,R&B;,1950,330575,Neil Sedaka,Pop/Rock,1950
479582,The Moonglows,R&B;,1950,330575,Neil Sedaka,Pop/Rock,1950
893719,The Penguins,R&B;,1950,330575,Neil Sedaka,Pop/Rock,1950
894335,The Platters,R&B;,1950,330575,Neil Sedaka,Pop/Rock,1950
46861,Ray Charles,R&B;,1940,332141,Jerry Lee Lewis,Pop/Rock,1950
343396,Roy Brown,R&B;,1940,332141,Jerry Lee Lewis,Pop/Rock,1950
129775,Parliament,R&B;,1960,332257,Neneh Cherry,Pop/Rock,1980
187581,Funkadelic,R&B;,1960,332257,Neneh Cherry,Pop/Rock,1980
279337,Sade,R&B;,1980,332257,Neneh Cherry,Pop/Rock,1980
658346,Gil Scott-Heron,R&B;,1960,332257,Neneh Cherry,Pop/Rock,1980
13393,Tower of Power,R&B;,1960,333464,Phish,Pop/Rock,1980
402872,The Meters,R&B;,1960,333464,Phish,Pop/Rock,1980
167386,ESG,R&B;,1970,334193,New Order,Pop/Rock,1980
46861,Ray Charles,R&B;,1940,334740,Ronnie Milsap,Country,1960
135273,"Earth, Wind & Fire",R&B;,1960,337119,Phil Collins,Pop/Rock,1970
316834,Marvin Gaye,R&B;,1950,337119,Phil Collins,Pop/Rock,1970
477875,The Supremes,R&B;,1950,337119,Phil Collins,Pop/Rock,1970
594665,Diana Ross,R&B;,1960,337119,Phil Collins,Pop/Rock,1970
238115,Sam Cooke,R&B;,1950,338179,The Rance Allen Group,Religious,1960
49367,The Blackbyrds,R&B;,1970,338287,Pieces of a Dream,Jazz,1970
170770,Erykah Badu,R&B;,1990,338593,CÃ©u,Latin,2000
279337,Sade,R&B;,1980,338593,CÃ©u,Latin,2000
46727,Edwin Starr,R&B;,1950,339490,Rare Earth,Pop/Rock,1960
90803,King Curtis,R&B;,1950,339490,Rare Earth,Pop/Rock,1960
569685,The Temptations,R&B;,1960,339490,Rare Earth,Pop/Rock,1960
187581,Funkadelic,R&B;,1960,339577,Meat Puppets,Pop/Rock,1980
361393,Prince,R&B;,1970,341672,No Doubt,Pop/Rock,1980
33161,Sly & the Family Stone,R&B;,1960,343215,Rose Royce,R&B;,1970
128099,James Brown,R&B;,1950,343215,Rose Royce,R&B;,1970
129775,Parliament,R&B;,1960,343215,Rose Royce,R&B;,1970
135273,"Earth, Wind & Fire",R&B;,1960,343215,Rose Royce,R&B;,1970
477875,The Supremes,R&B;,1950,343215,Rose Royce,R&B;,1970
569685,The Temptations,R&B;,1960,343215,Rose Royce,R&B;,1970
777210,Kool & the Gang,R&B;,1960,343215,Rose Royce,R&B;,1970
920939,The Undisputed Truth,R&B;,1960,343215,Rose Royce,R&B;,1970
82584,Billy Eckstine,Vocal,1930,343396,Roy Brown,R&B;,1940
287604,Louis Jordan,Jazz,1930,343396,Roy Brown,R&B;,1940
317093,Nat King Cole,Jazz,1930,343396,Roy Brown,R&B;,1940
532957,Cab Calloway,Jazz,1930,343396,Roy Brown,R&B;,1940
960674,Wynonie Harris,R&B;,1940,343396,Roy Brown,R&B;,1940
33161,Sly & the Family Stone,R&B;,1960,345168,Roy Ayers,Jazz,1960
238115,Sam Cooke,R&B;,1950,345168,Roy Ayers,Jazz,1960
402249,Raphael Saadiq,R&B;,1980,345227,Nikki Jean,Pop/Rock,2000
751738,Steve Cropper,R&B;,1960,347639,Jimmie Vaughan,Pop/Rock,1960
75825,The Coasters,R&B;,1950,348884,Ray Stevens,Country,1950
128099,James Brown,R&B;,1950,351842,Jimmy Castor,R&B;,1960
273105,Dr. Lonnie Smith,Jazz,1960,351842,Jimmy Castor,R&B;,1960
649435,Gerald Levert,R&B;,1980,352575,Men at Large,R&B;,1990
64509,Bobby Womack,R&B;,1960,354105,Jimi Hendrix,Pop/Rock,1960
82013,The Impressions,R&B;,1950,354105,Jimi Hendrix,Pop/Rock,1960
90803,King Curtis,R&B;,1950,354105,Jimi Hendrix,Pop/Rock,1960
128099,James Brown,R&B;,1950,354105,Jimi Hendrix,Pop/Rock,1960
144458,Curtis Mayfield,R&B;,1950,354105,Jimi Hendrix,Pop/Rock,1960
766893,The Isley Brothers,R&B;,1950,354105,Jimi Hendrix,Pop/Rock,1960
467203,Michael Jackson,R&B;,1960,354722,Rick Astley,Pop/Rock,1980
661524,Donna Summer,R&B;,1970,354722,Rick Astley,Pop/Rock,1980
316834,Marvin Gaye,R&B;,1950,354733,Los Lobos,Pop/Rock,1970
35338,Peabo Bryson,R&B;,1970,355998,Ruben Studdard,R&B;,2000
147082,James Ingram,R&B;,1970,355998,Ruben Studdard,R&B;,2000
148305,Fred Hammond,Religious,1980,355998,Ruben Studdard,R&B;,2000
182360,Donny Hathaway,R&B;,1960,355998,Ruben Studdard,R&B;,2000
208076,Luther Vandross,R&B;,1970,355998,Ruben Studdard,R&B;,2000
517074,Brian McKnight,R&B;,1980,355998,Ruben Studdard,R&B;,2000
607448,Al Green,R&B;,1960,355998,Ruben Studdard,R&B;,2000
622805,Stevie Wonder,R&B;,1960,355998,Ruben Studdard,R&B;,2000
649435,Gerald Levert,R&B;,1980,355998,Ruben Studdard,R&B;,2000
688515,Dave Hollister,R&B;,2000,355998,Ruben Studdard,R&B;,2000
33161,Sly & the Family Stone,R&B;,1960,358820,Primal Scream,Pop/Rock,1980
129775,Parliament,R&B;,1960,358820,Primal Scream,Pop/Rock,1980
187581,Funkadelic,R&B;,1960,358820,Primal Scream,Pop/Rock,1980
414251,Otis Redding,R&B;,1960,358820,Primal Scream,Pop/Rock,1980
677781,Wilson Pickett,R&B;,1950,358820,Primal Scream,Pop/Rock,1980
258882,Jon Secada,R&B;,1990,359026,Ricky Martin,Latin,1980
467203,Michael Jackson,R&B;,1960,359026,Ricky Martin,Latin,1980
33161,Sly & the Family Stone,R&B;,1960,359326,Primus,Pop/Rock,1990
107139,Bootsy Collins,R&B;,1970,359326,Primus,Pop/Rock,1990
129775,Parliament,R&B;,1960,359326,Primus,Pop/Rock,1990
187581,Funkadelic,R&B;,1960,359326,Primus,Pop/Rock,1990
402872,The Meters,R&B;,1960,359326,Primus,Pop/Rock,1990
798792,Graham Central Station,R&B;,1970,359326,Primus,Pop/Rock,1990
108826,Jackie Wilson,R&B;,1950,359494,Prince Buster,Reggae,1960
135024,Larry Williams,R&B;,1950,359494,Prince Buster,Reggae,1960
137494,Fats Domino,R&B;,1940,359494,Prince Buster,Reggae,1960
162820,Gene Chandler,R&B;,1950,359494,Prince Buster,Reggae,1960
238115,Sam Cooke,R&B;,1950,359494,Prince Buster,Reggae,1960
827250,Lloyd Price,R&B;,1950,359494,Prince Buster,Reggae,1960
21334,Stephanie Mills,R&B;,1960,359559,Karyn White,R&B;,1980
316834,Marvin Gaye,R&B;,1950,359966,Rickie Lee Jones,Pop/Rock,1970
33161,Sly & the Family Stone,R&B;,1960,361393,Prince,R&B;,1970
58549,Elvis Costello,Pop/Rock,1970,361393,Prince,R&B;,1970
92942,Chic,R&B;,1970,361393,Prince,R&B;,1970
101946,Isaac Hayes,R&B;,1960,361393,Prince,R&B;,1970
107139,Bootsy Collins,R&B;,1970,361393,Prince,R&B;,1970
108826,Jackie Wilson,R&B;,1950,361393,Prince,R&B;,1970
128099,James Brown,R&B;,1950,361393,Prince,R&B;,1970
129775,Parliament,R&B;,1960,361393,Prince,R&B;,1970
130402,Larry Graham,R&B;,1960,361393,Prince,R&B;,1970
135273,"Earth, Wind & Fire",R&B;,1960,361393,Prince,R&B;,1970
139026,Led Zeppelin,Pop/Rock,1960,361393,Prince,R&B;,1970
140816,Eddie Hazel,R&B;,1970,361393,Prince,R&B;,1970
187581,Funkadelic,R&B;,1960,361393,Prince,R&B;,1970
242511,"Johnny ""Guitar"" Watson",Blues,1950,361393,Prince,R&B;,1970
270491,Joni Mitchell,Pop/Rock,1960,361393,Prince,R&B;,1970
295756,Santana,Pop/Rock,1960,361393,Prince,R&B;,1970
302685,Rufus,R&B;,1960,361393,Prince,R&B;,1970
316834,Marvin Gaye,R&B;,1950,361393,Prince,R&B;,1970
354105,Jimi Hendrix,Pop/Rock,1960,361393,Prince,R&B;,1970
390390,Ohio Players,R&B;,1950,361393,Prince,R&B;,1970
533117,George Clinton,R&B;,1950,361393,Prince,R&B;,1970
607448,Al Green,R&B;,1960,361393,Prince,R&B;,1970
622805,Stevie Wonder,R&B;,1960,361393,Prince,R&B;,1970
624215,The Brothers Johnson,R&B;,1960,361393,Prince,R&B;,1970
752773,Shuggie Otis,R&B;,1960,361393,Prince,R&B;,1970
754032,The Beatles,Pop/Rock,1960,361393,Prince,R&B;,1970
756291,Sylvester,R&B;,1970,361393,Prince,R&B;,1970
766893,The Isley Brothers,R&B;,1950,361393,Prince,R&B;,1970
798792,Graham Central Station,R&B;,1970,361393,Prince,R&B;,1970
824022,Little Richard,Pop/Rock,1950,361393,Prince,R&B;,1970
887718,Michael Henderson,R&B;,1960,361393,Prince,R&B;,1970
936425,Todd Rundgren,Pop/Rock,1960,361393,Prince,R&B;,1970
361393,Prince,R&B;,1970,363307,Marta SÃ¡nchez,Latin,1980
92942,Chic,R&B;,1970,365821,Kano,R&B;,1980
660507,Giorgio Moroder,Pop/Rock,1960,365821,Kano,R&B;,1980
33161,Sly & the Family Stone,R&B;,1960,366164,Rick James,R&B;,1960
64509,Bobby Womack,R&B;,1960,366164,Rick James,R&B;,1960
107139,Bootsy Collins,R&B;,1970,366164,Rick James,R&B;,1960
128099,James Brown,R&B;,1950,366164,Rick James,R&B;,1960
129775,Parliament,R&B;,1960,366164,Rick James,R&B;,1960
130402,Larry Graham,R&B;,1960,366164,Rick James,R&B;,1960
135273,"Earth, Wind & Fire",R&B;,1960,366164,Rick James,R&B;,1960
149044,Barry White,R&B;,1960,366164,Rick James,R&B;,1960
187581,Funkadelic,R&B;,1960,366164,Rick James,R&B;,1960
316834,Marvin Gaye,R&B;,1950,366164,Rick James,R&B;,1960
390390,Ohio Players,R&B;,1950,366164,Rick James,R&B;,1960
414251,Otis Redding,R&B;,1960,366164,Rick James,R&B;,1960
533117,George Clinton,R&B;,1950,366164,Rick James,R&B;,1960
622805,Stevie Wonder,R&B;,1960,366164,Rick James,R&B;,1960
798792,Graham Central Station,R&B;,1970,366164,Rick James,R&B;,1960
164053,Faith Evans,R&B;,1990,367188,Rihanna,Pop/Rock,2000
210991,Destiny's Child,R&B;,1990,367188,Rihanna,Pop/Rock,2000
376204,Mary J. Blige,R&B;,1990,367188,Rihanna,Pop/Rock,2000
761179,BeyoncÃ©,R&B;,1990,367188,Rihanna,Pop/Rock,2000
17748,Patti LaBelle,R&B;,1950,367417,Martha Wash,R&B;,1970
5307,Alicia Keys,R&B;,1990,370326,Sara Bareilles,Pop/Rock,2000
73383,The Gap Band,R&B;,1960,373592,Nate Dogg,R&B;,1990
101946,Isaac Hayes,R&B;,1960,373592,Nate Dogg,R&B;,1990
129775,Parliament,R&B;,1960,373592,Nate Dogg,R&B;,1990
149044,Barry White,R&B;,1960,373592,Nate Dogg,R&B;,1990
364861,Rudy Ray Moore,Comedy/Spoken,1960,373592,Nate Dogg,R&B;,1990
17929,Patti Austin,R&B;,1950,376204,Mary J. Blige,R&B;,1990
18258,Teena Marie,R&B;,1970,376204,Mary J. Blige,R&B;,1990
58438,Betty Davis,R&B;,1960,376204,Mary J. Blige,R&B;,1990
137084,Jody Watley,R&B;,1970,376204,Mary J. Blige,R&B;,1990
208774,Janet Jackson,R&B;,1970,376204,Mary J. Blige,R&B;,1990
279337,Sade,R&B;,1980,376204,Mary J. Blige,R&B;,1990
290072,Roberta Flack,R&B;,1960,376204,Mary J. Blige,R&B;,1990
316834,Marvin Gaye,R&B;,1950,376204,Mary J. Blige,R&B;,1990
411761,Nina Simone,Vocal,1950,376204,Mary J. Blige,R&B;,1990
500889,Minnie Riperton,R&B;,1960,376204,Mary J. Blige,R&B;,1990
572579,Anita Baker,R&B;,1970,376204,Mary J. Blige,R&B;,1990
594665,Diana Ross,R&B;,1960,376204,Mary J. Blige,R&B;,1990
802302,Chaka Khan,R&B;,1960,376204,Mary J. Blige,R&B;,1990
820434,Whitney Houston,R&B;,1980,376204,Mary J. Blige,R&B;,1990
894847,The Pointer Sisters,R&B;,1970,376204,Mary J. Blige,R&B;,1990
927555,Aretha Franklin,R&B;,1950,376204,Mary J. Blige,R&B;,1990
68155,The Chantels,R&B;,1950,376608,The Marvelettes,R&B;,1960
418981,The Shirelles,R&B;,1950,376608,The Marvelettes,R&B;,1960
778344,LaVern Baker,R&B;,1940,376608,The Marvelettes,R&B;,1960
806542,Etta James,Blues,1950,376608,The Marvelettes,R&B;,1960
806877,Ruth Brown,R&B;,1940,376608,The Marvelettes,R&B;,1960
821571,Smokey Robinson,R&B;,1950,376608,The Marvelettes,R&B;,1960
778344,LaVern Baker,R&B;,1940,376739,Koko Taylor,Blues,1960
806877,Ruth Brown,R&B;,1940,376739,Koko Taylor,Blues,1960
129775,Parliament,R&B;,1960,377035,Mass Production,R&B;,1970
187581,Funkadelic,R&B;,1960,377035,Mass Production,R&B;,1970
390390,Ohio Players,R&B;,1950,377035,Mass Production,R&B;,1970
772976,Booker T. Jones,R&B;,1960,377908,NRBQ,Pop/Rock,1960
101946,Isaac Hayes,R&B;,1960,378288,Massive Attack,Electronic,1980
161920,Grace Jones,R&B;,1970,378288,Massive Attack,Electronic,1980
187581,Funkadelic,R&B;,1960,378288,Massive Attack,Electronic,1980
316834,Marvin Gaye,R&B;,1950,378288,Massive Attack,Electronic,1980
46861,Ray Charles,R&B;,1940,378624,Quincy Jones,Jazz,1950
137494,Fats Domino,R&B;,1940,379125,Neil Young,Pop/Rock,1960
406898,The Monotones,R&B;,1950,379125,Neil Young,Pop/Rock,1960
402872,The Meters,R&B;,1960,380235,Rebirth Brass Band,R&B;,1980
574483,The Wild Tchoupitoulas,R&B;,1970,380235,Rebirth Brass Band,R&B;,1980
397876,Mavis Staples,R&B;,1950,381371,Neko Case,Pop/Rock,1990
79016,Billie Holiday,Vocal,1930,384675,Mary Wells,R&B;,1960
108826,Jackie Wilson,R&B;,1950,384675,Mary Wells,R&B;,1960
184502,Ella Fitzgerald,Vocal,1930,384675,Mary Wells,R&B;,1960
418981,The Shirelles,R&B;,1950,384675,Mary Wells,R&B;,1960
487535,Abbey Lincoln,Vocal,1950,384675,Mary Wells,R&B;,1960
594665,Diana Ross,R&B;,1960,384675,Mary Wells,R&B;,1960
778344,LaVern Baker,R&B;,1940,384675,Mary Wells,R&B;,1960
806991,Vikki Carr,Vocal,1960,384675,Mary Wells,R&B;,1960
821571,Smokey Robinson,R&B;,1950,384675,Mary Wells,R&B;,1960
927555,Aretha Franklin,R&B;,1950,384675,Mary Wells,R&B;,1960
934069,Brenda Lee,Country,1950,384675,Mary Wells,R&B;,1960
380235,Rebirth Brass Band,R&B;,1980,385393,North Mississippi Allstars,Pop/Rock,1990
402872,The Meters,R&B;,1960,385393,North Mississippi Allstars,Pop/Rock,1990
17748,Patti LaBelle,R&B;,1950,385766,Rachelle Ferrell,Vocal,1970
74195,Natalie Cole,R&B;,1950,385766,Rachelle Ferrell,Vocal,1970
233228,Lou Rawls,R&B;,1950,385766,Rachelle Ferrell,Vocal,1970
238115,Sam Cooke,R&B;,1950,385766,Rachelle Ferrell,Vocal,1970
279337,Sade,R&B;,1980,385766,Rachelle Ferrell,Vocal,1970
572579,Anita Baker,R&B;,1970,385766,Rachelle Ferrell,Vocal,1970
927555,Aretha Franklin,R&B;,1950,385766,Rachelle Ferrell,Vocal,1970
71970,The J.B.'s,R&B;,1960,387097,El Michels Affair,R&B;,2000
101946,Isaac Hayes,R&B;,1960,387097,El Michels Affair,R&B;,2000
104314,Lafayette Afro Rock Band,International,1970,387097,El Michels Affair,R&B;,2000
147294,Cymande,R&B;,1970,387097,El Michels Affair,R&B;,2000
191947,War,R&B;,1970,387097,El Michels Affair,R&B;,2000
402872,The Meters,R&B;,1960,387097,El Michels Affair,R&B;,2000
674262,Mandrill,R&B;,1960,387097,El Michels Affair,R&B;,2000
46861,Ray Charles,R&B;,1940,387720,Michael Bolton,Pop/Rock,1970
78044,Bill Withers,R&B;,1960,387720,Michael Bolton,Pop/Rock,1970
238115,Sam Cooke,R&B;,1950,387720,Michael Bolton,Pop/Rock,1970
316834,Marvin Gaye,R&B;,1950,387720,Michael Bolton,Pop/Rock,1970
414251,Otis Redding,R&B;,1960,387720,Michael Bolton,Pop/Rock,1970
622805,Stevie Wonder,R&B;,1960,387720,Michael Bolton,Pop/Rock,1970
838195,Percy Sledge,R&B;,1960,387720,Michael Bolton,Pop/Rock,1970
161920,Grace Jones,R&B;,1970,388773,M.I.A.,Electronic,2000
502371,Missy Elliott,R&B;,1990,388773,M.I.A.,Electronic,2000
608945,Brandy,R&B;,1990,390185,Aly & AJ,Pop/Rock,2000
33161,Sly & the Family Stone,R&B;,1960,390390,Ohio Players,R&B;,1950
128099,James Brown,R&B;,1950,390390,Ohio Players,R&B;,1950
144458,Curtis Mayfield,R&B;,1950,390390,Ohio Players,R&B;,1950
303050,Rufus Thomas,R&B;,1930,390390,Ohio Players,R&B;,1950
351842,Jimmy Castor,R&B;,1960,390390,Ohio Players,R&B;,1950
354105,Jimi Hendrix,Pop/Rock,1960,390390,Ohio Players,R&B;,1950
569685,The Temptations,R&B;,1960,390390,Ohio Players,R&B;,1950
622805,Stevie Wonder,R&B;,1960,390390,Ohio Players,R&B;,1950
766893,The Isley Brothers,R&B;,1950,390390,Ohio Players,R&B;,1950
35021,Smokey Robinson & the Miracles,R&B;,1950,390477,New Kids on the Block,Pop/Rock,1980
61044,Bobby Brown,R&B;,1980,390477,New Kids on the Block,Pop/Rock,1980
83013,The Jackson 5,R&B;,1960,390477,New Kids on the Block,Pop/Rock,1980
467203,Michael Jackson,R&B;,1960,390477,New Kids on the Block,Pop/Rock,1980
865016,New Edition,R&B;,1980,390477,New Kids on the Block,Pop/Rock,1980
96379,Boyz II Men,R&B;,1980,391177,Next,R&B;,1990
149044,Barry White,R&B;,1960,391177,Next,R&B;,1990
316834,Marvin Gaye,R&B;,1950,391177,Next,R&B;,1990
116984,Chubby Checker,R&B;,1950,393031,Ohio Express,Pop/Rock,1960
127063,Bell Biv DeVoe,R&B;,1980,394013,Ryan Leslie,R&B;,2000
135152,Jodeci,R&B;,1990,394013,Ryan Leslie,R&B;,2000
622805,Stevie Wonder,R&B;,1960,394013,Ryan Leslie,R&B;,2000
46861,Ray Charles,R&B;,1940,394806,Randy Newman,Pop/Rock,1960
137494,Fats Domino,R&B;,1940,394806,Randy Newman,Pop/Rock,1960
260038,Dinah Washington,Vocal,1940,396154,Maxine Brown,R&B;,1960
271029,Esther Phillips,R&B;,1940,396154,Maxine Brown,R&B;,1960
524239,Brook Benton,R&B;,1950,396676,Randy Travis,Country,1970
83013,The Jackson 5,R&B;,1960,397794,The Go! Team,Pop/Rock,2000
129775,Parliament,R&B;,1960,397794,The Go! Team,Pop/Rock,2000
502398,Archie Bell & the Drells,R&B;,1960,397794,The Go! Team,Pop/Rock,2000
13511,Sister Rosetta Tharpe,Religious,1930,397876,Mavis Staples,R&B;,1950
32071,Shirley Caesar,Religious,1950,397876,Mavis Staples,R&B;,1950
66228,Big Maybelle,Blues,1930,397876,Mavis Staples,R&B;,1950
110104,Cissy Houston,R&B;,1960,397876,Mavis Staples,R&B;,1950
238115,Sam Cooke,R&B;,1950,397876,Mavis Staples,R&B;,1950
260038,Dinah Washington,Vocal,1940,397876,Mavis Staples,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950,397880,Nick Cave,Pop/Rock,1970
7689,TLC,R&B;,1990,398020,Michelle Williams,Religious,1990
160690,En Vogue,R&B;,1990,398020,Michelle Williams,Religious,1990
208774,Janet Jackson,R&B;,1970,398020,Michelle Williams,Religious,1990
884962,Regina Belle,R&B;,1980,398020,Michelle Williams,Religious,1990
935330,Toni Braxton,R&B;,1980,398020,Michelle Williams,Religious,1990
135273,"Earth, Wind & Fire",R&B;,1960,399437,Odyssey,R&B;,1970
128099,James Brown,R&B;,1950,401114,Maze,R&B;,1970
766094,Commodores,R&B;,1960,401114,Maze,R&B;,1970
33161,Sly & the Family Stone,R&B;,1960,402249,Raphael Saadiq,R&B;,1980
144458,Curtis Mayfield,R&B;,1950,402249,Raphael Saadiq,R&B;,1980
316834,Marvin Gaye,R&B;,1950,402249,Raphael Saadiq,R&B;,1980
361393,Prince,R&B;,1970,402249,Raphael Saadiq,R&B;,1980
607448,Al Green,R&B;,1960,402249,Raphael Saadiq,R&B;,1980
622805,Stevie Wonder,R&B;,1960,402249,Raphael Saadiq,R&B;,1980
802302,Chaka Khan,R&B;,1960,402249,Raphael Saadiq,R&B;,1980
33161,Sly & the Family Stone,R&B;,1960,402351,Meshell Ndegeocello,R&B;,1990
58438,Betty Davis,R&B;,1960,402351,Meshell Ndegeocello,R&B;,1990
107139,Bootsy Collins,R&B;,1970,402351,Meshell Ndegeocello,R&B;,1990
130402,Larry Graham,R&B;,1960,402351,Meshell Ndegeocello,R&B;,1990
133969,Joan Armatrading,Pop/Rock,1970,402351,Meshell Ndegeocello,R&B;,1990
161920,Grace Jones,R&B;,1970,402351,Meshell Ndegeocello,R&B;,1990
187581,Funkadelic,R&B;,1960,402351,Meshell Ndegeocello,R&B;,1990
243527,Weather Report,Jazz,1970,402351,Meshell Ndegeocello,R&B;,1990
270491,Joni Mitchell,Pop/Rock,1960,402351,Meshell Ndegeocello,R&B;,1990
361393,Prince,R&B;,1970,402351,Meshell Ndegeocello,R&B;,1990
423829,Miles Davis,Jazz,1940,402351,Meshell Ndegeocello,R&B;,1990
530745,Bruce Springsteen,Pop/Rock,1970,402351,Meshell Ndegeocello,R&B;,1990
696015,Phoebe Snow,Pop/Rock,1970,402351,Meshell Ndegeocello,R&B;,1990
745316,Stanley Clarke,Jazz,1960,402351,Meshell Ndegeocello,R&B;,1990
883318,Red Hot Chili Peppers,Pop/Rock,1980,402351,Meshell Ndegeocello,R&B;,1990
33161,Sly & the Family Stone,R&B;,1960,402872,The Meters,R&B;,1960
49180,Betty Harris,R&B;,1960,402872,The Meters,R&B;,1960
56913,Babatunde Olatunji,International,1950,402872,The Meters,R&B;,1960
73644,Bobby Charles,Pop/Rock,1950,402872,The Meters,R&B;,1960
128099,James Brown,R&B;,1950,402872,The Meters,R&B;,1960
137494,Fats Domino,R&B;,1940,402872,The Meters,R&B;,1960
151469,Earl King,R&B;,1950,402872,The Meters,R&B;,1960
369270,Professor Longhair,Blues,1930,402872,The Meters,R&B;,1960
577590,Dave Bartholomew,R&B;,1940,402872,The Meters,R&B;,1960
781172,Jimmy Smith,Jazz,1950,402872,The Meters,R&B;,1960
814898,Lee Dorsey,R&B;,1960,402872,The Meters,R&B;,1960
830028,"Huey ""Piano"" Smith",R&B;,1950,402872,The Meters,R&B;,1960
848952,"Richard ""Groove"" Holmes",Jazz,1950,402872,The Meters,R&B;,1960
850161,Jessie Hill,R&B;,1960,402872,The Meters,R&B;,1960
933172,Allen Toussaint,R&B;,1950,402872,The Meters,R&B;,1960
128099,James Brown,R&B;,1950,404434,The Moody Blues,Pop/Rock,1960
20278,Teddy Pendergrass,R&B;,1970,405142,Ray J,R&B;,1990
30928,Tevin Campbell,R&B;,1980,405142,Ray J,R&B;,1990
49774,Blackstreet,R&B;,1990,405142,Ray J,R&B;,1990
61044,Bobby Brown,R&B;,1980,405142,Ray J,R&B;,1990
61226,Babyface,R&B;,1970,405142,Ray J,R&B;,1990
135152,Jodeci,R&B;,1990,405142,Ray J,R&B;,1990
258741,Jon B.,R&B;,1990,405142,Ray J,R&B;,1990
303506,Usher,R&B;,1990,405142,Ray J,R&B;,1990
319347,R. Kelly,R&B;,1990,405142,Ray J,R&B;,1990
467203,Michael Jackson,R&B;,1960,405142,Ray J,R&B;,1990
55304,The Flamingos,R&B;,1950,405522,The Mothers of Invention,Pop/Rock,1960
479582,The Moonglows,R&B;,1950,405522,The Mothers of Invention,Pop/Rock,1960
894335,The Platters,R&B;,1950,405522,The Mothers of Invention,Pop/Rock,1960
71970,The J.B.'s,R&B;,1960,406583,"Medeski, Martin & Wood",Jazz,1990
402872,The Meters,R&B;,1960,406583,"Medeski, Martin & Wood",Jazz,1990
21334,Stephanie Mills,R&B;,1960,407331,Meli'sa Morgan,R&B;,1980
802302,Chaka Khan,R&B;,1960,407331,Meli'sa Morgan,R&B;,1980
107249,Lakeside,R&B;,1970,408500,Ready for the World,R&B;,1980
305501,Roger,R&B;,1970,408500,Ready for the World,R&B;,1980
361393,Prince,R&B;,1970,408500,Ready for the World,R&B;,1980
366164,Rick James,R&B;,1960,408500,Ready for the World,R&B;,1980
390390,Ohio Players,R&B;,1950,408500,Ready for the World,R&B;,1980
777210,Kool & the Gang,R&B;,1960,408500,Ready for the World,R&B;,1980
71970,The J.B.'s,R&B;,1960,411487,The RH Factor,Jazz,2000
137494,Fats Domino,R&B;,1940,411745,The Radiators,Pop/Rock,1970
402872,The Meters,R&B;,1960,411745,The Radiators,Pop/Rock,1970
149044,Barry White,R&B;,1960,411830,Nile Rodgers,R&B;,1970
354105,Jimi Hendrix,Pop/Rock,1960,411830,Nile Rodgers,R&B;,1970
660507,Giorgio Moroder,Pop/Rock,1960,411830,Nile Rodgers,R&B;,1970
845668,Phil Manzanera,Pop/Rock,1970,411830,Nile Rodgers,R&B;,1970
617568,Brenton Wood,R&B;,1960,412715,Ralfi Pagan,Latin,1960
316834,Marvin Gaye,R&B;,1950,413524,The Police,Pop/Rock,1970
622805,Stevie Wonder,R&B;,1960,413524,The Police,Pop/Rock,1970
821571,Smokey Robinson,R&B;,1950,413524,The Police,Pop/Rock,1970
46861,Ray Charles,R&B;,1940,414251,Otis Redding,R&B;,1960
81194,"Bobby ""Blue"" Bland",Blues,1950,414251,Otis Redding,R&B;,1960
118544,The Drifters,R&B;,1950,414251,Otis Redding,R&B;,1960
137494,Fats Domino,R&B;,1940,414251,Otis Redding,R&B;,1960
138837,Joe Liggins,Blues,1940,414251,Otis Redding,R&B;,1960
164594,Ben E. King,R&B;,1950,414251,Otis Redding,R&B;,1960
238115,Sam Cooke,R&B;,1950,414251,Otis Redding,R&B;,1960
239638,Johnny Jenkins,Blues,1950,414251,Otis Redding,R&B;,1960
242473,Johnny Adams,Blues,1950,414251,Otis Redding,R&B;,1960
