marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,E,S,L,C,evaluation,Wdata
US,15000176,R3V38ERH5OR1LP,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Works even on thick curly hair,"Great high quality hair dryer that works extremely well. Comes with a diffuser and all so it is great for even long, thick curly hair. Dries it quickly and overall it even looks like a very nice product as the handle material is very smooth with a good grip. Great value for purchase, would highly recommend.",2013-12-08,0.3055952380952381,0.6021428571428571,339,0.3142022216473761,1.0,0.2004548883946542
US,21893571,R2NXIGWTKHH1LS,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,"Great dryer, nothing needed","This is a great hair dryer!! It's cooler than most, which is what gives hair its shine and control. Works very well.",2013-12-09,0.625,0.575,144,0.4176621837730034,0.6,0.1600199692045965
US,39829035,RSY8SHYKL0W80,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,"Quiet, well made hair dryer.","My wife bought this, but I'll leave my two cents. This is a very quiet hair dryer. I figured that was something interesting that you should know. The air blows smooth and has a cool air button. The weight is about average and comes with two end pieces that I have no idea what they are for. Its a very nice hair dryer. The quiet factor with our sleeping baby is something I didn't expect.",2013-12-11,0.235,0.5187499999999999,417,0.3134260262856472,1.0,0.20049915049253964
US,49363136,R36FQTM3DM5EAQ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-1.0,1,2,1,1.0,Avoid!,"It was really loud, unnecessarily powerful for drying hair, my daughter was petrified of it and then it suddenly glowed red and started smoking!",2013-12-12,0.1,0.575,151,0.1470017128967951,-1.0,-0.09412157865336966
US,5206549,R3JF8ARUQV23KD,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Absolutely Thrilled,This is by far the best hair dryer I have purchased.. I have thick long hair (past my waist) and it dries my hair quickly. Lots of airflow.. for the amount of power I feel it has its a plus that its much smaller then the dryers I've had.. I wouldn't say it was quiet but its not very loud.. it kinda hums instead of the high pitch whistling others have..And im in love with beautiful color and texture.. I bought another as a Xmas gift for my mother-in-law I know she will love it... The 4 yr warranty is a very nice bonus!,2013-12-18,0.2919914529914529,0.5875811965811965,543,0.3364006687630387,1.0,0.21654707421235192
US,32455802,R13MPX2KJIMTHE,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,love this hair dryer,I love love love this hair dryer. Its fast and powerful. Gets the job done within 10 minutes for me.,2013-12-20,0.4166666666666667,0.6666666666666666,121,0.2946050024767791,1.0,0.18998050647383805
US,50064696,R2R6L81ZKPB29L,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,works nicely,i like the color and it's worked great...love all the heat and power settings...so far so good with this blowdryer,2013-12-24,0.4666666666666666,0.8666666666666667,127,0.2755587390302232,0.6,0.10699836751328458
US,41564390,RFE86ONAU24N3,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,1,1,1.0,Gift,One of our daughters had this item on her &#34;wish list&#34;.  She was excited when she opened it.....very proud of her gift.  Appears to be of good quality and looks durable.,2013-12-28,0.625,0.7833333333333333,181,0.3961301376358829,1.0,0.25726868376581724
US,41772185,R3USS8ZA29LFZB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great quality,I love this hair dryer! It has more settings than I am used to. I love the adapter pieces. I styled it with the styling tip and it looked like I got my hair done at the salon.,2013-12-30,0.60625,0.6125,189,0.4248193845077307,1.0,0.27638851522189706
US,48378046,R3NN338CGE5P0J,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,love it,This is a great hair dryer. It has a nice weight to it and a nice smooth matte finish. I have very long hair and this hair dryer works faster than anything I've ever owned. It's also surprisingly quiet to use. I'm just sad I can't take it with me when I travel.,2014-01-01,0.291875,0.7129166666666666,269,0.25607177574431,1.0,0.16689474311275743
US,8985792,RPL8MGO8U1IA7,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Absolutely a great hair dryer,"I purchased this hair dryer as a Christmas present and she loves it. The dryer warms instantly, looks great (the matte black....although the pink accent isn't my color), does a great job, and even has little rubber spots on the side, so that it doesn't slip (nice touch). It also has a removable filter that can be cleaned. For the price, I can't complain. I would definitely recommend this to others, as it does a great job at a reasonable price.",2014-01-03,0.3375,0.5969696969696969,477,0.3551060978748413,1.0,0.23184781375878913
US,47895223,RUWDALZUB3G3X,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,2,3,1,1.0,Seem to do the job,"Bought this dryer to help with my dense wavy hair frizzing when I blow dried it. This seem to do the job well. It has lots of options for heat and speed, and gets my hair dry faster than my old &#34;cheapy&#34; dryer. I have noticed less frizzing and my hair is smoother and shiner than before. I would give it good marks for value for money, it appears to do the job as well as more expensive ceramic dryers I looked at.",2014-01-04,0.0523809523809523,0.4666666666666667,440,0.1692474816344945,1.2009369551760027,0.13282161643558116
US,13141268,R1HLU86LZIOCMB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Best Hairdryer,This is the best hairdryer I've ever owned!  Puts Conair and Revlon hairdryers to shame.  Time to look at other Remington products.  Finding quality these days is rare.  Happy with my purchase.,2014-01-04,0.595,0.575,208,0.436056046257503,1.0,0.28494999236218926
US,25268594,R365T7OUBAUFL6,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Excellent Dryer For Fine Hair,"This dryer leaves all the shine and body in fine hair without sacrificing drying time. It's evident now that the previous expensive, super powerful, tourmaline dryer was blowing the body and shine out of the hairstyle. Many bad hair days blamed on aging/change of life that were actually caused by the too powerful dryer.<br />With absolutely no changes to hair drying routine or styling products all hair drying sessions have produced good hair days. A most pleasant surprise to recapture more youthful hair.<br />This dryer is much quieter than the previous one. The brushed finish and brown body/pink accents feel good to the touch and pleasing to the eye.",2014-01-05,0.2484126984126984,0.5515873015873015,689,0.3338114589543248,1.0,0.21832763236255323
US,11997926,R2E4YC926WJVLT,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Gift for my wife,"My wife was looking for a new hair dryer for quite some time.  She has gone through a few with her longer hair and she was sick of them constantly burning out or having issues.  The last one she has dims the lights when she would start it up and the transformer would get ridiculously hot.<br /><br />After reading many reviews of many different products, I chose this one and she absolutely loves it.  Thus far, it is a champ and does exactly what it is supposed to do.",2014-01-06,0.036562049062049,0.5468073593073594,487,0.1116034010678711,0.6,0.043834588853163825
US,48335827,R2WHAVYGC70FNF,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,This is a really good blow dryer.,"I needed a fast blow dryer that wasn't too expensive or really loud. This one did the trick. I've had it for awhile now and it's really held up. With me and my three teenage daughters using it, that's really saying something.",2014-01-14,0.1285714285714285,0.4428571428571429,259,0.2466944023193865,1.0,0.16262298810382966
US,12325112,R20S1BJ82US9RN,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Best dryer,"I am on my second one of these, I love them so much..I had the original for five years and it started to make a little noise..didn't want to be without one, so I ordered a second,..my best friend is still using it and I have my new one.",2014-01-15,0.4034090909090909,0.4149350649350649,247,0.4162627171515103,1.0,0.27464264183834586
US,8328349,R2QRHLHZRQ9C1E,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,I love it.,"This product id great. Really dries your hair without frizzing. only complaint is its a little heavy, but all in all great dryer",2014-01-16,0.2015625,0.5625,139,0.2207117258615701,0.6,0.08744894886976495
US,46211934,R6ZBOVFFF93Y2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Good.,At this point I've had this hair dryer for over a year. I don't have any complaints it' works well. I blow dry my hair about 5 days a week.,2014-01-17,0.3166666666666666,0.6000000000000001,145,0.274890599051417,1.0,0.18168328749697782
US,49786450,RRG6GCBP5LLPA,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.2,2,3,1,0.1,Limited life but awesome while it lasts,"I've had this dryer for 4 yrs. Best dryer I've  ever owned. Bit heavy but not unbearable. Problem is the finish degrades. It  now disgustingly sticky. If you know nars cosmetics compacts, that  how it gets. I'm tempted  to buy another one but looking for similar without that rubberized finish.",2014-01-25,0.1214285714285714,0.5571428571428572,334,0.1976748444154804,-0.02401873910352,-0.0031598190463565253
US,10328347,R82Y8WS09GP7N,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,2,1,1.0,Great product,"Best hair dryer ever. Super high power. I dunno if it has something to do with the &#34;ionize&#34; part , but it actually thickens up my hair. I'm 46 and it's getting a little thinner up top and man this thing does wonders for bringing a fullness to my hair. Can't go wrong with this one.",2014-01-28,0.2632291666666667,0.5320833333333334,303,0.3092739816426388,1.0,0.20636009216889784
US,20293692,R1U15LHC4OPJAV,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great product!,"I love this hair dryer. It is a bit heavier than my previous one but my hair dreys faster so I don't mind.  The air blows really hot if you use the highest setting so it took a bit getting used to it, but I love it",2014-01-28,0.4166666666666666,0.5933333333333335,229,0.3559258108677435,1.0,0.2374880769014261
US,5845305,RK6NAGH80EMLU,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great dryer at a great price!!,I had no idea how cheap my hair dryer was till I used this one. I bought this for my daughter for Christmas and tried it. It worked great! I liked hers so much I bought one for myself.,2014-02-02,0.6666666666666666,0.6583333333333333,215,0.4528487862634028,1.0,0.3034580506917123
US,14796490,R2UUWICYKNAR8H,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,Great for Thick Hair,"I first bought this hair dryer because of the positive reviews left by other reviewers with thick hair. In the morning, I don't want to spend 20 minutes just making sure my hair is dry before I leave. I want some time to style, too.<br /><br />This hair dryer has a professional quality motor (1875 watt AC motor) which translates to stronger air flow, hotter air, and less drying time. That's exactly what I wanted and that's what I got. This hairdryer, with the airflow concentrator attachment, dried my hair in under 7 minutes, which is unheard of for me. It has 3 heat settings, 2 fan speeds, and a cool air shot button.<br /><br />BONUS: This hair dryer is quieter than a lot of others I've owned. It's still a hair dryer, so it'll make noise, but this one's noises are hushed.<br /><br />Besides its speedy drying, it's just a really pretty hair dryer. It's got an attractive black matte finish that's soft to the touch. It also features pretty pink pearlescent buttons and accents.<br /><br />CONCLUSION: I recommend this hair dryer to those who are looking for a quiet, yet powerful hair dryer to streamline their morning routine.",2014-02-14,0.1251033057851239,0.5239095500459137,1159,0.2614693832847076,1.0,0.17701312236141992
US,15934788,R3I3ZKWFY7MB0V,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,It does the job,Pretty good hair dryer my dad inlaw sometimes  uses it to dry his clothes if that means anything and it hasn't burnt out yet.,2014-02-21,0.2944444444444444,0.7333333333333334,141,0.22230688892926,1.0,0.1513931595863635
US,15355715,RY6HZDTN6IFG8,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Good dryer,This dryer has plenty of power and is not too loud. Haven't used it alot yet but so far I really like it.,2014-02-25,0.2749999999999999,0.6500000000000001,116,0.22617367786783,0.6,0.09272731509142358
US,27961598,R1IOSBEKOLSNW8,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,"Nice power, selection of settings","Bought two of these, one for each bathroom.  I like the controls on the handle and the ability to adjust the temperature and the power while you're using it.  My husband, however, doesn't particularly like that feature -- I guess with larger hands he finds himself inadvertently changing the settings while he's gripping the dryer.  I also like three temperature settings, high, medium, and cool.  Too many dryers I've used before just have high or no heat.  I really like it; husband is just OK with it.",2014-03-01,0.3136666666666666,0.5763333333333334,538,0.3549398582568944,0.6,0.14600796234663987
US,45429496,R190GMQC81GMMH,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,2,1,1.0,Excellent Performance,"Dry hair extremely quick and leave hair in a perfect condition.<br />It needs less about half time than other hair dryer.<br />And the hair is smooth without any damage.<br />It is an impressive product.<br /><br />Cons is the weight. It is heavier than other brands.<br />However I don't have to hold it for too long since it dries hair super quick, hence the weight is not too big an issue to me.",2014-03-03,0.2642857142857143,0.5178571428571429,420,0.3339074086770942,1.0,0.22930990716378757
US,50806517,R2OPHSZVYCJILB,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-1.0,28,32,1,1.0,"bought 2 of these, shipping back for a refund",I really liked this dryer so much that I bought a second one.  The problem with both dryers is that after about 18 months of use both have started shotting sparks out once they get heated up.  if you have your receipt you can ship back for a refund.  Seems it is a known issue and they should stop selling or fix the issue.,2014-03-03,0.16,0.2,369,0.4511532451182179,-3.668016172818685,-1.1364545996657298
US,24759345,R2BCYCSFMS18KG,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Fantastic!,"I used the blow dryer for the first time tonight and I love love love it! For one it is pretty and it has different temperatures you can choose from, and different air speeds. My hair is really frizzy, and the blow dryer helped to de-frizz my hair. Love it!!",2014-03-04,0.360625,0.6033333333333333,269,0.332957479861294,1.0,0.22884857192990832
US,47721737,R2OVJS2K4BS9MS,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,4,4,1,1.0,Great hairdryer,"I have a lot of hair. It's waist length, and thick. I used a plastic Conair Ion Shine 1875 hair dryer prior to buying this one. I could dry my hair with the Conair in maybe 15-20min. With the Remington, I can dry my hair in 5-10min! As for the less frizz the pearl ceramic plate is supposed to deliver, I think my hair is less frizzier... I have no idea if this is because of that, or because this dryer can sustain heat and air flow well enough to straighten my hair better.<br /><br />The colors are a bit off from the product image. The removable cap on the back of the dryer is a darker shade of pink, while the buttons and the ceramic plate are a lighter pink (but the product image's pink is a lot lighter). The unit itself is a dark maroon or purple-ish sort of color. It's not black. The material is not plastic. It has an interesting finish... smooth but doesn't slide around on a marble countertop like plastic does). The entire hairdryer is a bit heavier than I'm used to, but it's not too much of a big deal as long as you keep your hairdryer steady and you don't swing it about. Since it dries my hair in just a few minutes, the weight really isn't an issue. The cord is a decent length, but I use this at the sink, so I don't need a very long cord.<br /><br />I like the extra heat so I always have my heat set to the third level. The second level is probably better for finer hair. My hair is thick, so I like more heat. The first level is only slightly warm. It's just slightly warmer than the cold shot setting.<br /><br />As for the air speeds... I also like to use the highest setting. The second highest setting is just as fine, but if I'm in a rush, I blast the settings to dry my hair quickly. The air flow is very strong, so with finer hair, you're probably better off at a lower setting here as well. I noticed that other reviews have said they actually keep the hairdryer about 8in from their head to avoid burns. Just to give you a better understanding of my hair, I use the highest settings for both heat and speed, and I place this a lot closer to my head than 8in. So much hair, and I like it long.<br /><br />Overall, hairdryer is heavy, but the heat and the air speed is fantastic for anyone with a lot of hair that's thick and long. Saves me time in the morning when getting ready, and my hair isn't as frizzy. Bonus points: After placing my order, I received this unit the next morning. I'm impressed with the Prime shipping speed with this one.highest settings for both heat and speed, and I place this a lot closer to my head than 8in. So much hair, and I like it long.<br /><br />Overall, hairdryer is heavy, but the heat and the air speed is fantastic for anyone with a lot of hair that's thick and long. Saves me time in the morning when getting ready, and my hair isn't as frizzy. Bonus points: After placing my order, I received this unit the next morning. I'm impressed with the Prime shipping speed with this one.",2014-03-08,0.1028888888888889,0.4259444444444443,2971,0.3342613857109729,2.0,0.4610237356564422
US,36691953,RCOP599P01VSJ,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Feels like quality,"This dryer just feels like a quality build. After a week of use, I will say that it performs way beyond what I expected. While I have relatively short hair and this dryer gets the job done in about one-fourth of the time my old dryer did. I wouldn't have believed it if I hadn't experienced it.",2014-03-11,0.2,0.4499999999999999,313,0.3066892461141811,1.0,0.21202555454250616
US,46856970,R228TE1967POVX,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Great Hair dryer!,"This dries my hair so much faster than my old hair dryer. It gets hot enough but not to hot and I love that you can change the temp settings on it. The cool blast button also works very good. The cord is long enough and it is not to loud. Doesn't seem to dry my hair out and make it frizzy at all either. Would definitely buy again, very pleased.",2014-03-11,0.2795555555555555,0.612,364,0.2976699704613987,1.0,0.20579019759379544
US,28752824,R1WHRH5IEBP42E,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-1.0,1,2,1,1.0,used one time!,"I ordered this during the holidays, with the knowledge that my current dryer weas gonna go anyday, well it did, and I just opened this and used for two days, it makes a terrible, terrible, humming sound......and I can not return due to that I waited to long to open it and try it now my return date is past.",2014-03-11,-0.3464285714285714,0.5607142857142857,322,-0.3509353842232744,-1.0,-0.24261453699887878
US,21881991,R17GMHVMDERXMG,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,I love it!!!,My last blow dryer was a Remington and it lasted for well over 10 years. That is the reason I purchased this one. I looked at cheaper ones but kept coming back to this when it arrived I was not disappointed. It had all the features I wanted plus it feels sturdy in my hand not fragile like one drop and it's over. Also it drys quickly  and isn't terribly noisy.  If this one lasts half as long as my last one I will be a very pleased customer. Like I said I love it.,2014-03-11,0.1348524305555555,0.4708333333333332,479,0.2645863459301541,1.0,0.18291827128275143
US,36248170,R23P8TU361I836,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Good Dryer for the Money,"I looked at blow dryers online for months before making this purchase, some costing hundreds of dollars.  On my wish list was a dryer with a salon quality motor for durability, variable heat and speed settings, ceramic, and ionic.  This dryer checks all the boxes.  The reason I give it four stars rather than five is because there is no ionic on-off switch (ionic on for smoothness, off for greater volume).  I was surprised and pleased to learn that this dryer carries a four-year warranty.  Many of the high-priced dryers had only a one or two year warranty.",2014-03-16,0.3833333333333333,0.75,586,0.3419024560125246,0.6,0.1424103173064216
US,25596825,R3ALPB4HMA8H14,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,1,1,1,1.0,highly recommend,I am not very good at styling my hair but I find this dryer seems to be the correct temperature and has the directional stream going in the right direction.  Very easy to use.  I had used the dryer at my daughters and so decided to purchase it.  I would highly recommend it,2014-03-18,0.1799633699633699,0.6154505494505494,290,0.2172854594379381,1.0,0.15109006129591565
US,14201472,R13CNW88NTBZ5Y,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Excellent Hair Dryer,This hair dryer is easy to use and has lots of power. The rubberized texture is easy to grip and hold.,2014-03-26,0.6222222222222222,0.888888888888889,123,0.3475656015192699,1.0,0.24327598040935702
US,47319833,R3TFAKCIJTQWG,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.2,0,0,1,1.0,I'll keep it - at least for now,"Thie texture on this dryer feels nice, but it's much heavier than my last one. It hasn't gotten &#34;sticky&#34; as some have noted, but I've only used it for a few weeks. It comes with a tiny diffuser, which was good, because my diffuser doesn't fit it. I wish I could get a larger one, but I'll have to look at an after market one - I'll probably have to take the dryer with me to make sure it will stay on. The dryer is pretty quiet and powerful, which is nice.<br /><br />One of the things I would change is the location of the buttons. I never fail to change the speed or heat when I'm using it. I use a stronger grip on it due to the weight, so it's easier for me to hit a button on accident.<br /><br />I wouldn't &#34;not&#34; recommend it, but I would suggest to keep looking a little bit more.",2014-03-28,0.1604166666666666,0.5368827160493826,835,0.2773419445918083,-0.2,-0.03888833692383129
US,11995998,RPTKNVAF2IXJL,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Awesome,Great dryer.  I use attachment so my hair doesn't blow all over place. Dries hair quick! Looks good. Hope it lasts forever.,2014-03-31,0.7291666666666667,0.7125,131,0.4286574433470675,1.0,0.30126527142866194
US,40282289,R2R94OJG5G0JTW,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.6,0,0,1,1.0,Switch problem,"A month after receiving this dryer there was a problem with the switch when operated in the high position.  To make it operate you physically have to hold the switch in the high position. Wife said, she would use it and deal with the problem instead of being without a  hair dryer.  Other wise it performs as a hair dryer.",2014-04-03,0.179,0.4995714285714285,337,0.271350087060537,-0.6,-0.11470495934951443
US,16061987,R2O8YWEHF9B6VW,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Love this dryer,This dryer is really fast and does a nice job of making my hair already pretty smooth before having to flatiron it!,2014-04-08,0.41,0.74,131,0.2775276916093202,1.0,0.19632337564790123
US,15797870,R3TIF3Z7YDMB0T,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Heavy duty!,"Love the dryer...salon quality...powerful, but easy to handle.  I'm glad there is also a cool setting to finish off the styling.",2014-04-15,0.3066666666666666,0.7166666666666667,140,0.2332579375591413,1.0,0.16594368478102997
US,19136896,R2JNXJN93X18D2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Good for price,Product was purchased to blow dry my dog's hair because his doggy towels don't fully dry him thus I would recommend this product.,2014-04-16,0.1888888888888888,0.6000000000000001,144,0.201334403376612,1.0,0.1433482470398023
US,20373060,R3BDSDSYHXX58P,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,"Very well build, solid and high quality","it's a pleasure hold this dryer in your hands, powerful yet elegant. I have had many of different dryers, this one is worth more than the price.",2014-04-16,0.2733333333333333,0.5155555555555555,184,0.2942298788586823,1.0,0.20948897284201073
US,36138160,R3JQNILL9SE8A9,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Remington hair dryer,"Good quality, drys quickly without frying your hair.  Not as noisy as some dryers.  Light weight, sturdy.  It seems like it will last.  I would recommend it.",2014-04-16,0.3583333333333333,0.4666666666666667,178,0.3534549244251302,1.0,0.25165666162454764
US,34579896,R1ZWGXKA7IWQBT,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-1.0,2,2,1,1.0,Good while it lasted.,"I purchased this product about a month ago.  It had good air flow, although I had hoped for more since my travel hair dryer surpasses it in air volume.  However, I thought it was sufficient. Then it just stopped working after about 3 weeks. It was still within the time frame of being returnable, so I did return it and Amazon has refunded me.  I will not repurchase.",2014-04-17,0.6333333333333333,0.5666666666666668,389,0.506935535344159,-1.4142135623730951,-0.5108482878893049
US,39007924,R1VVPH1IFJX4N3,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.2,0,0,1,1.0,Very short cord!,The hair dryer itself is a great dryer for the price. I had owned one for 6 years before it broke. So I bought another one. But this one is a revised model of the original one I bought when these first came out. And they have considerably shortened the length of the cord. Very bad for  salon use or if your outlet is more then two feet away. Other then that I have no complaints about this product.,2014-04-18,0.12375,0.5518750000000001,416,0.2096134378096847,-0.2,-0.029896672770790368
US,16822249,R3562OECU1SXZ2,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,My Favorite Dryer!,I love this dryer. This is my third one. I have purchased more expensive ones and this one is still better. The air flow is more directed so I get smooth hair without fly-aways like so many new dryers. It has a good temp as well.,2014-04-22,0.3510330578512396,0.5322314049586776,248,0.3477729294886889,1.0,0.2488082863295439
US,46761703,R1KC0NME8LZDU1,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,Better than the Rusk Speed Freak!!!,"This is a great dryer for this price range!! I owned one that died (didn't know about the 3 yr warranty, so I tossed it. Bummer!) and bought a Rusk Speed Freak (retail $120) after several of my friends raved about it.  However, after only a week of using that one - I've returned it and ordered another one of these. This is BETTER than teh Speed Freak and only costs a fraction of the price!",2014-04-24,0.4127604166666667,0.625,428,0.383773630074705,0.6,0.16500284473779914
US,4726650,R2ZL6HT4VZ1VML,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,0.6,0,0,1,1.0,good,It arrive on time I like how it looks and is a good hair dryer for my hair and the price is great,2014-05-01,0.7333333333333334,0.65,102,0.4163026564254847,0.6,0.1799917853598653
US,19125203,R14D9HRTTXQADL,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,-0.2,0,0,1,1.0,Very nice looking hair dryer and very sturdy,Just because a hair dryer is pretty and sturdy does not mean I like it. It's very loud and very heavy. Also it's very powerful. I have natural curly hair and even with the diffuser it's too powerful and makes may hair frizz. I will be trying the Conair Curl Fusion Ionic<br />Ceramic Styler Hair Dryer because I heard it's better for curly hair and not as heavy or loud.,2014-05-04,0.2038541666666666,0.7364583333333335,415,0.2057737815529475,-0.2,-0.029726814799215254
US,40916837,R3KUT7U0MSNH17,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Best blow dryer for your $,Best blow dryer for your $ !!!! I have coarse thick long hair... And this blow dryer gets my hair dry in no time! Definitely worth it! :),2014-05-07,0.3052083333333333,0.459375,164,0.3255737170757383,1.0,0.23572807283395394
US,7378910,R3DXNG5A10PUZ9,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Awesome,"This Hair Dryer is great and my really loved it as a gift, I would recommend this to all my friends and family",2014-05-10,0.8333333333333334,0.85,118,0.4499152556914983,1.0,0.3265305785712825
US,14780359,R3T51U2F6QN9BR,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,1.0,0,0,1,1.0,Best Blow Dryer,I don't think i'll ever be able to use a regular blow dryer again.  This one is the best ever.,2014-05-14,0.625,0.3254807692307692,110,0.4441801893922429,1.0,0.32338764219091004
